image,label,score,x1,y1,x2,y2,source_prompt,detection_summary,llm_prompt,generated_question_flan_base,generated_question_flan_large,generated_question_llama70b,generated_question_llama8b
image_29_jpg.rf.42d3d038a6b1c786e5b0f0b0fb813255.jpg,electric kettle,0.178958386182785,442.18505859375,324.7572326660156,610.8643188476562,598.8888549804688,electric,Image file: image_29_jpg.rf.42d3d038a6b1c786e5b0f0b0fb813255.jpg. Detected amenity: electric kettle. Detection confidence: low (0.18). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_29_jpg.rf.42d3d038a6b1c786e5b0f0b0fb813255.jpg. Detected amenity: electric kettle. Detection confidence: low (0.18). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_14_jpg.rf.605d4f9f2e637e5ed3a3040985d4a443.jpg,electric kettle,0.1080438643693924,389.1648864746094,133.65130615234375,637.545166015625,432.497802734375,electric,Image file: image_14_jpg.rf.605d4f9f2e637e5ed3a3040985d4a443.jpg. Detected amenity: electric kettle. Detection confidence: low (0.11). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_14_jpg.rf.605d4f9f2e637e5ed3a3040985d4a443.jpg. Detected amenity: electric kettle. Detection confidence: low (0.11). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room have an electric kettle?,Does the hotel room have an electric kettle available?
image_14_jpg.rf.605d4f9f2e637e5ed3a3040985d4a443.jpg,electric kettle,0.2010165750980377,292.7022705078125,140.19488525390625,431.4757690429688,449.5867614746094,electric,Image file: image_14_jpg.rf.605d4f9f2e637e5ed3a3040985d4a443.jpg. Detected amenity: electric kettle. Detection confidence: low (0.20). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_14_jpg.rf.605d4f9f2e637e5ed3a3040985d4a443.jpg. Detected amenity: electric kettle. Detection confidence: low (0.20). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Does the hotel room have an electric kettle available?
image_98_jpg.rf.5e4799871544fb39daafe5df6b87695e.jpg,electric kettle,0.1354509443044662,327.3383178710937,77.28107452392578,480.1931762695313,367.189697265625,electric,Image file: image_98_jpg.rf.5e4799871544fb39daafe5df6b87695e.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_98_jpg.rf.5e4799871544fb39daafe5df6b87695e.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_115_jpg.rf.a2d67fb30bb6d59d0f05965a6cbbbcb2.jpg,electric kettle,0.139916256070137,92.90058135986328,300.54180908203125,283.2719421386719,539.962890625,electric,Image file: image_115_jpg.rf.a2d67fb30bb6d59d0f05965a6cbbbcb2.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_115_jpg.rf.a2d67fb30bb6d59d0f05965a6cbbbcb2.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric. Question:",What is the amenity of the electric kettle?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_115_jpg.rf.a2d67fb30bb6d59d0f05965a6cbbbcb2.jpg,electric kettle,0.252267837524414,323.4907531738281,360.5447998046875,543.8540649414062,565.019775390625,electric,Image file: image_115_jpg.rf.a2d67fb30bb6d59d0f05965a6cbbbcb2.jpg. Detected amenity: electric kettle. Detection confidence: low (0.25). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_115_jpg.rf.a2d67fb30bb6d59d0f05965a6cbbbcb2.jpg. Detected amenity: electric kettle. Detection confidence: low (0.25). Source prompt type: electric. Question:",What is the amenity of the electric kettle?,What is the name of the amenity in the image?,Does the room have an electric kettle?,Is an electric kettle provided in the room?
image_78_jpg.rf.694e178401e781a713c7523c43347a49.jpg,electric kettle,0.2941782772541046,412.4547119140625,87.1225357055664,554.4638671875,358.6102600097656,electric,Image file: image_78_jpg.rf.694e178401e781a713c7523c43347a49.jpg. Detected amenity: electric kettle. Detection confidence: low (0.29). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_78_jpg.rf.694e178401e781a713c7523c43347a49.jpg. Detected amenity: electric kettle. Detection confidence: low (0.29). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room have an electric kettle?,Does the hotel room have an electric kettle available?
image_195_jpg.rf.6c500825ee531365670565af74619f2a.jpg,electric kettle,0.1602154821157455,27.58477783203125,303.16680908203125,178.20265197753906,424.1130981445313,electric,Image file: image_195_jpg.rf.6c500825ee531365670565af74619f2a.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_195_jpg.rf.6c500825ee531365670565af74619f2a.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric. Question:",What amenity does the image show?,What kind of amenity is the electric kettle?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_152_jpg.rf.b5e81f3d667c88653ec0e3daed2b065b.jpg,electric kettle,0.1619197279214859,278.25128173828125,243.3788299560547,382.3673095703125,432.8927001953125,electric,Image file: image_152_jpg.rf.b5e81f3d667c88653ec0e3daed2b065b.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_152_jpg.rf.b5e81f3d667c88653ec0e3daed2b065b.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric. Question:",What type of amenity is the electric kettle?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is there an electric kettle available in the room?
image_106_jpg.rf.8ae484dc31c83d07d9e0b5fcd45383bc.jpg,electric kettle,0.2695539593696594,249.58111572265625,17.14193344116211,519.4027099609375,457.2677001953125,electric,Image file: image_106_jpg.rf.8ae484dc31c83d07d9e0b5fcd45383bc.jpg. Detected amenity: electric kettle. Detection confidence: low (0.27). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_106_jpg.rf.8ae484dc31c83d07d9e0b5fcd45383bc.jpg. Detected amenity: electric kettle. Detection confidence: low (0.27). Source prompt type: electric. Question:",What is the amenity of the electric kettle?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_132_jpg.rf.ae811e2dbe0f9102447d1c31c7b9fad1.jpg,electric kettle,0.1060711815953254,330.3038330078125,159.5314178466797,465.7513122558594,394.3739318847656,electric,Image file: image_132_jpg.rf.ae811e2dbe0f9102447d1c31c7b9fad1.jpg. Detected amenity: electric kettle. Detection confidence: low (0.11). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_132_jpg.rf.ae811e2dbe0f9102447d1c31c7b9fad1.jpg. Detected amenity: electric kettle. Detection confidence: low (0.11). Source prompt type: electric. Question:",What is the amenity of the electric kettle?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_30_jpg.rf.e4a22899d47d07f0c9a7222a32af2d76.jpg,electric kettle,0.3631047904491424,333.608642578125,368.888916015625,532.13134765625,551.26025390625,electric,Image file: image_30_jpg.rf.e4a22899d47d07f0c9a7222a32af2d76.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.36). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_30_jpg.rf.e4a22899d47d07f0c9a7222a32af2d76.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.36). Source prompt type: electric. Question:",What type of amenity is the electric kettle?,What type of amenity is the electric kettle?,Does the room come with an electric kettle?,Is the electric kettle provided in the room or available in a shared area?
image_73_jpg.rf.f02d0d4438123907c5880a0bb96456be.jpg,electric kettle,0.1051802188158035,57.13929748535156,210.7601623535156,176.99691772460938,416.9969177246094,electric,Image file: image_73_jpg.rf.f02d0d4438123907c5880a0bb96456be.jpg. Detected amenity: electric kettle. Detection confidence: low (0.11). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_73_jpg.rf.f02d0d4438123907c5880a0bb96456be.jpg. Detected amenity: electric kettle. Detection confidence: low (0.11). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_73_jpg.rf.f02d0d4438123907c5880a0bb96456be.jpg,electric kettle,0.1331707090139389,318.44708251953125,238.95606994628903,435.4803771972656,400.0363159179688,electric,Image file: image_73_jpg.rf.f02d0d4438123907c5880a0bb96456be.jpg. Detected amenity: electric kettle. Detection confidence: low (0.13). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_73_jpg.rf.f02d0d4438123907c5880a0bb96456be.jpg. Detected amenity: electric kettle. Detection confidence: low (0.13). Source prompt type: electric. Question:",What type of amenity does the image show?,What kind of amenity is the electric kettle?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_204_jpg.rf.d5d2fb6d90f3679b18f2d1c33adcc155.jpg,electric kettle,0.1921766698360443,323.2084655761719,198.9476928710937,493.5193481445313,507.44818115234375,electric,Image file: image_204_jpg.rf.d5d2fb6d90f3679b18f2d1c33adcc155.jpg. Detected amenity: electric kettle. Detection confidence: low (0.19). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_204_jpg.rf.d5d2fb6d90f3679b18f2d1c33adcc155.jpg. Detected amenity: electric kettle. Detection confidence: low (0.19). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_204_jpg.rf.d5d2fb6d90f3679b18f2d1c33adcc155.jpg,electric kettle,0.178118348121643,181.9151153564453,297.3431091308594,372.33892822265625,526.235595703125,electric,Image file: image_204_jpg.rf.d5d2fb6d90f3679b18f2d1c33adcc155.jpg. Detected amenity: electric kettle. Detection confidence: low (0.18). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_204_jpg.rf.d5d2fb6d90f3679b18f2d1c33adcc155.jpg. Detected amenity: electric kettle. Detection confidence: low (0.18). Source prompt type: electric. Question:",What amenity does the image file contain?,What is the name of the amenity in the image?,Does the room have an electric kettle?,Is an electric kettle provided in the room?
image_37_jpg.rf.40ee267b92d8d039ae269000fb2455cd.jpg,electric kettle,0.1252722889184951,300.7015991210937,185.9355316162109,604.936767578125,417.0712890625,electric,Image file: image_37_jpg.rf.40ee267b92d8d039ae269000fb2455cd.jpg. Detected amenity: electric kettle. Detection confidence: low (0.13). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_37_jpg.rf.40ee267b92d8d039ae269000fb2455cd.jpg. Detected amenity: electric kettle. Detection confidence: low (0.13). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Does the hotel room have an electric kettle?
image_1_jpg.rf.094eabec7942b0598e2a8f71f1053872.jpg,electric kettle,0.2326167821884155,440.0079345703125,174.00930786132812,639.6027221679688,584.6725463867188,electric,Image file: image_1_jpg.rf.094eabec7942b0598e2a8f71f1053872.jpg. Detected amenity: electric kettle. Detection confidence: low (0.23). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_1_jpg.rf.094eabec7942b0598e2a8f71f1053872.jpg. Detected amenity: electric kettle. Detection confidence: low (0.23). Source prompt type: electric. Question:",What amenity does the image show?,What kind of amenity is the electric kettle?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_89_jpg.rf.094b1485038cb2925250f6ca2fb3ad81.jpg,electric kettle,0.3028506338596344,58.55987548828125,278.630859375,234.7471923828125,575.6946411132812,electric,Image file: image_89_jpg.rf.094b1485038cb2925250f6ca2fb3ad81.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.30). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_89_jpg.rf.094b1485038cb2925250f6ca2fb3ad81.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.30). Source prompt type: electric. Question:",What type of amenity does the image show?,What type of amenity is the electric kettle?,Does the room come with an electric kettle?,Is the electric kettle provided in the room or available in the hotel lobby?
image_67_fp_jpg.rf.80e3d79195635b66051f7042c69fb2ea.jpg,electric kettle,0.3690236806869507,138.11441040039062,282.0248413085937,161.95730590820312,346.48980712890625,electric,Image file: image_67_fp_jpg.rf.80e3d79195635b66051f7042c69fb2ea.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.37). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_67_fp_jpg.rf.80e3d79195635b66051f7042c69fb2ea.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.37). Source prompt type: electric. Question:",What type of amenity does the image show?,What type of amenity is the electric kettle?,Does this room have an electric kettle?,Is the electric kettle provided in the room or available in the hotel lobby?
image_67_fp_jpg.rf.80e3d79195635b66051f7042c69fb2ea.jpg,electric kettle,0.1247627064585685,586.9600219726562,278.1204528808594,640.1589965820312,392.2155456542969,electric,Image file: image_67_fp_jpg.rf.80e3d79195635b66051f7042c69fb2ea.jpg. Detected amenity: electric kettle. Detection confidence: low (0.12). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_67_fp_jpg.rf.80e3d79195635b66051f7042c69fb2ea.jpg. Detected amenity: electric kettle. Detection confidence: low (0.12). Source prompt type: electric. Question:",What type of amenity is the electric kettle?,What kind of amenity is the electric kettle?,Does the room have an electric kettle?,Is an electric kettle provided in the room?
image_60_fp_jpg.rf.d039f4ad6f11d0738786e78774867ad4.jpg,electric kettle,0.1442395150661468,372.8081970214844,326.13427734375,440.7077331542969,378.1897583007813,electric,Image file: image_60_fp_jpg.rf.d039f4ad6f11d0738786e78774867ad4.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_60_fp_jpg.rf.d039f4ad6f11d0738786e78774867ad4.jpg. Detected amenity: electric kettle. Detection confidence: low (0.14). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_19_jpg.rf.b206ed1b4983b354ef422a8dc7dcb3cb.jpg,electric kettle,0.1900933235883712,23.70943069458008,291.04412841796875,304.8434143066406,512.835693359375,electric,Image file: image_19_jpg.rf.b206ed1b4983b354ef422a8dc7dcb3cb.jpg. Detected amenity: electric kettle. Detection confidence: low (0.19). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_19_jpg.rf.b206ed1b4983b354ef422a8dc7dcb3cb.jpg. Detected amenity: electric kettle. Detection confidence: low (0.19). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_19_jpg.rf.b206ed1b4983b354ef422a8dc7dcb3cb.jpg,electric kettle,0.1562236994504928,442.0212097167969,316.9946594238281,567.5317993164062,427.344970703125,electric,Image file: image_19_jpg.rf.b206ed1b4983b354ef422a8dc7dcb3cb.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_19_jpg.rf.b206ed1b4983b354ef422a8dc7dcb3cb.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric. Question:",What is the name of the amenity in the image?,What kind of amenity is the electric kettle?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_182_jpg.rf.a0ca123d0f3940f03b7c7e84423de3ce.jpg,electric kettle,0.1502289772033691,379.743408203125,85.06851196289062,621.3231811523438,458.9471740722656,electric,Image file: image_182_jpg.rf.a0ca123d0f3940f03b7c7e84423de3ce.jpg. Detected amenity: electric kettle. Detection confidence: low (0.15). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_182_jpg.rf.a0ca123d0f3940f03b7c7e84423de3ce.jpg. Detected amenity: electric kettle. Detection confidence: low (0.15). Source prompt type: electric. Question:",What amenity does the image file contain?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_99_jpg.rf.084ad879ae7fda057d344679b867c49d.jpg,electric kettle,0.3389678299427032,139.15513610839844,203.471923828125,433.6785888671875,575.9403076171875,electric,Image file: image_99_jpg.rf.084ad879ae7fda057d344679b867c49d.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.34). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_99_jpg.rf.084ad879ae7fda057d344679b867c49d.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.34). Source prompt type: electric. Question:",What type of amenity does the image show?,What type of amenity is the electric kettle?,Does the room come with an electric kettle?,Is there an electric kettle available in the room?
image_112_jpg.rf.b2b482597b93a91a11cafa0511c4950f.jpg,electric kettle,0.316059410572052,304.3492431640625,236.9092559814453,632.5713500976562,588.6577758789062,electric,Image file: image_112_jpg.rf.b2b482597b93a91a11cafa0511c4950f.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.32). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_112_jpg.rf.b2b482597b93a91a11cafa0511c4950f.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.32). Source prompt type: electric. Question:",What type of amenity does the image show?,What kind of amenity is the electric kettle?,Does the room come with an electric kettle?,Is there an electric kettle available in the room?
image_54_jpg.rf.4cee5277a45913f68aee80f248037a26.jpg,electric kettle,0.2107873857021331,124.76898193359376,163.96514892578125,642.6062622070312,538.6248779296875,electric,Image file: image_54_jpg.rf.4cee5277a45913f68aee80f248037a26.jpg. Detected amenity: electric kettle. Detection confidence: low (0.21). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_54_jpg.rf.4cee5277a45913f68aee80f248037a26.jpg. Detected amenity: electric kettle. Detection confidence: low (0.21). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_193_jpg.rf.6d9fa1cc65f42c78218a26cdd576973a.jpg,electric kettle,0.212132841348648,443.9953918457031,116.01402282714844,605.2640991210938,433.9332275390625,electric,Image file: image_193_jpg.rf.6d9fa1cc65f42c78218a26cdd576973a.jpg. Detected amenity: electric kettle. Detection confidence: low (0.21). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_193_jpg.rf.6d9fa1cc65f42c78218a26cdd576973a.jpg. Detected amenity: electric kettle. Detection confidence: low (0.21). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is there an electric kettle available in the room?
image_102_jpg.rf.c3f41f328b1023a6b005362c42de90b5.jpg,electric kettle,0.227335125207901,33.5154914855957,199.20050048828125,278.74591064453125,571.4906005859375,electric,Image file: image_102_jpg.rf.c3f41f328b1023a6b005362c42de90b5.jpg. Detected amenity: electric kettle. Detection confidence: low (0.23). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_102_jpg.rf.c3f41f328b1023a6b005362c42de90b5.jpg. Detected amenity: electric kettle. Detection confidence: low (0.23). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is there an electric kettle available in the room?
image_205_jpg.rf.20fe8d7fc56c7b283950cd560c315350.jpg,electric kettle,0.3266882002353668,344.36444091796875,179.989013671875,641.441650390625,403.5505981445313,electric,Image file: image_205_jpg.rf.20fe8d7fc56c7b283950cd560c315350.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.33). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_205_jpg.rf.20fe8d7fc56c7b283950cd560c315350.jpg. Detected amenity: electric kettle. Detection confidence: medium (0.33). Source prompt type: electric. Question:",What type of amenity does the image show?,What type of amenity is the electric kettle?,Does the room come with an electric kettle?,Is there a built-in electric kettle in the room?
image_108_jpg.rf.d71d96551b693dc1b21bf05385934591.jpg,electric kettle,0.1621463149785995,1.0878562927246094,243.0353546142578,386.60009765625,639.0955810546875,electric,Image file: image_108_jpg.rf.d71d96551b693dc1b21bf05385934591.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_108_jpg.rf.d71d96551b693dc1b21bf05385934591.jpg. Detected amenity: electric kettle. Detection confidence: low (0.16). Source prompt type: electric. Question:",What amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_48_jpg.rf.72102d6e4c3dfa9db9227fcd23467ff6.jpg,electric kettle,0.1657453179359436,340.1466369628906,305.6451416015625,524.9926147460938,489.88226318359375,electric,Image file: image_48_jpg.rf.72102d6e4c3dfa9db9227fcd23467ff6.jpg. Detected amenity: electric kettle. Detection confidence: low (0.17). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_48_jpg.rf.72102d6e4c3dfa9db9227fcd23467ff6.jpg. Detected amenity: electric kettle. Detection confidence: low (0.17). Source prompt type: electric. Question:",What is the amenity of the electric kettle?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle available in the room?
image_96_jpg.rf.ca49ebf15945f24216c614e2bdcc549f.jpg,electric kettle,0.2075603902339935,336.6566467285156,102.74532318115234,622.3495483398438,533.47119140625,electric,Image file: image_96_jpg.rf.ca49ebf15945f24216c614e2bdcc549f.jpg. Detected amenity: electric kettle. Detection confidence: low (0.21). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_96_jpg.rf.ca49ebf15945f24216c614e2bdcc549f.jpg. Detected amenity: electric kettle. Detection confidence: low (0.21). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
image_45_jpg.rf.9a804259c51976cfba320cb2f92e883e.jpg,electric kettle,0.2023934870958328,363.1384887695313,276.3053283691406,584.4862060546875,490.1203918457031,electric,Image file: image_45_jpg.rf.9a804259c51976cfba320cb2f92e883e.jpg. Detected amenity: electric kettle. Detection confidence: low (0.20). Source prompt type: electric.,"You are generating hotel-amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel-amenity related question that a guest may ask while browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_45_jpg.rf.9a804259c51976cfba320cb2f92e883e.jpg. Detected amenity: electric kettle. Detection confidence: low (0.20). Source prompt type: electric. Question:",What type of amenity does the image show?,What is the name of the amenity in the image?,Does the room come with an electric kettle?,Is an electric kettle provided in the room?
